apt_seq	area_type	deal_ym	n_trades	median_price_per_m2
11110-2339	18.0	202304	1	693.5169012637418
11110-2339	18.0	202305	2	698.6540634953251
11110-2339	18.0	202312	1	589.5233282802762
11110-2339	18.0	202402	1	690.5844702711807
11110-2339	18.0	202406	1	667.8310901058255
11110-2339	18.0	202407	2	670.9336926618382
11110-2339	18.0	202408	1	616.4594677899928
11110-2339	18.0	202409	2	655.465458077073
11110-2339	18.0	202501	1	690.5844702711807
11110-2339	18.0	202503	1	631.8709544847426
11110-2339	18.0	202504	1	642.1452789479091
11110-2339	18.0	202506	1	673.74094660603
11110-2339	18.0	202508	1	637.0081167163258
11110-2339	18.0	202510	1	631.8709544847426
11110-2339	18.0	202511	2	667.5298287532407
11110-2339	18.0	202512	2	655.8518773179783
11110-2339	18.0	202602	2	621.5966300215761
11110-2339	18.0	202604	3	631.8709544847426
11110-2339	18.0	202605	1	670.9336926618382
11110-2339	18.0	202606	1	590.7736566320764
11110-2339	18.0	202607	1	690.5844702711807
11110-2343	15.0	202109	1	674.8659728792179
11110-2343	15.0	202110	1	703.2481866918953
11110-2343	15.0	202112	1	693.7874487543362
11110-2343	15.0	202310	1	725.3232418795333
11110-2343	15.0	202402	2	706.4017660044151
11110-2343	15.0	202407	1	687.4802901292967
11110-2343	15.0	202409	1	665.4052349416588
11110-2343	15.0	202505	1	693.7874487543362
11110-2343	15.0	202506	1	662.251655629139
11110-2343	15.0	202509	1	673.60454115421
11110-2343	15.0	202510	1	668.5588142541785
11110-2343	15.0	202511	1	693.7874487543362
11110-2343	15.0	202603	1	681.1731315042573
11110-2343	15.0	202604	1	665.4052349416588
11110-2344	12.0	202111	1	987.6543209876543
11110-2344	12.0	202201	1	864.1975308641975
11110-2344	12.0	202211	1	987.6543209876543
11110-2344	12.0	202302	1	962.9629629629629
11110-2344	12.0	202304	1	905.3497942386831
11110-2344	12.0	202305	1	905.3497942386831
11110-2344	12.0	202310	1	946.5020576131687
11110-2344	12.0	202412	1	781.8930041152263
11110-2344	12.0	202502	1	905.3497942386831
11110-2344	12.0	202508	1	1078.1893004115227
11110-2348	15.0	202209	2	739.2996108949417
11110-2348	15.0	202212	1	824.8730964467005
11110-2348	15.0	202311	1	758.7548638132296
11110-2348	15.0	202404	1	758.248730964467
11110-2348	15.0	202508	1	697.9695431472081
11110-2348	15.0	202602	1	748.730964467005
11110-2348	15.0	202605	2	700.3891050583658
11110-2359	18.0	202111	1	1171.967020023557
11110-2359	18.0	202201	2	1133.6866902237925
11110-2359	18.0	202202	1	1148.409893992933
11110-2359	18.0	202205	1	942.2850412249705
11110-2359	18.0	202209	1	942.2850412249705
11110-2359	18.0	202211	1	1095.4063604240282
11110-2359	18.0	202212	1	1189.6348645465253
11110-2359	18.0	202302	1	1107.1849234393403
11110-2359	18.0	202310	1	912.8386336866902
11110-2359	18.0	202311	2	1104.2402826855123
11110-2359	18.0	202402	1	1001.1778563015312
11110-2359	18.0	202405	2	1074.793875147232
11110-2359	18.0	202406	2	1060.070671378092
11110-2359	18.0	202410	1	1030.6242638398114
11110-2359	18.0	202501	2	1080.683156654888
11110-2359	18.0	202506	1	1060.070671378092
11110-2359	18.0	202511	1	1089.5170789163722
11110-2359	18.0	202605	1	1089.5170789163722
11110-2359	21.0	202205	1	1208.4592145015106
11110-2359	21.0	202212	1	981.8731117824774
11110-2359	21.0	202308	1	1057.4018126888218
11110-2359	21.0	202505	1	1153.0715005035247
11110-2359	21.0	202506	1	1208.4592145015106
11110-2359	21.0	202511	1	1183.2829808660624
11110-2364	69.0	202111	1	887.0146866366149
11110-2366	12.0	202202	1	931.1424100156495
11110-2366	12.0	202301	1	954.6165884194054
11110-2366	12.0	202304	1	860.7198748043819
11110-2366	12.0	202306	1	938.9671361502348
11110-2366	12.0	202408	1	813.7715179968701
11110-2366	12.0	202409	1	719.8748043818466
11110-2366	12.0	202502	1	837.245696400626
11110-2366	12.0	202505	1	782.4726134585289
11110-2366	12.0	202604	1	735.5242566510173
11110-2366	12.0	202607	1	805.9467918622848
11110-2368	15.0	202110	1	861.4976805831677
11110-2368	15.0	202111	1	748.8402915838303
11110-2368	15.0	202201	1	1040.4241219350563
11110-2368	15.0	202202	1	781.974817760106
11110-2368	15.0	202205	1	825.0497017892644
11110-2368	15.0	202209	2	828.6944996686548
11110-2368	15.0	202210	2	823.3929754804507
11110-2368	15.0	202303	1	874.7514910536779
11110-2368	15.0	202305	2	907.8860172299536
11110-2368	15.0	202308	1	960.9012591119947
11110-2368	15.0	202310	1	888.0053015241882
11110-2368	15.0	202401	1	894.6322067594433
11110-2368	15.0	202406	1	828.363154406892
11110-2368	15.0	202411	1	861.4976805831677
11110-2368	15.0	202502	1	881.3783962889331
11110-2368	15.0	202507	1	834.9900596421471
11110-2368	15.0	202508	4	904.572564612326
11110-2368	15.0	202601	1	868.1245858184228
11110-2368	15.0	202603	1	848.2438701126574
11110-2368	15.0	202607	1	682.571239231279
11110-2411	15.0	202506	1	1090.7811400422238
11110-2411	18.0	202201	1	1109.8779134295228
11110-2411	18.0	202503	1	943.3962264150944
11110-2411	18.0	202607	1	678.4188034188035
11110-2411	48.0	202302	1	804.4030482641829
11110-2417	84.0	202111	1	1594.7008329336663
11110-2417	84.0	202306	1	1371.090759085702
11110-2417	84.0	202309	1	1397.2086612728099
11110-2417	84.0	202403	1	1404.2887931803928
11110-2417	84.0	202406	2	1424.5502321957606
11110-2417	84.0	202407	1	1309.0812153986033
11110-2417	84.0	202408	1	1320.9819537204087
11110-2417	84.0	202409	1	1439.9893369384636
11110-2417	84.0	202501	1	1323.556818573004
11110-2417	84.0	202503	1	1305.8007229387638
11110-2417	84.0	202505	1	1439.9910506341316
11110-2417	84.0	202506	1	1451.206166436694
11110-2417	84.0	202508	3	1412.585304127242
11110-2417	84.0	202509	2	1431.1143484769068
11110-2417	84.0	202510	2	1465.38341882446
11110-2417	84.0	202511	1	1546.3672265309035
11110-2417	84.0	202601	2	1647.8654566780376
11110-2417	84.0	202602	1	1685.6059931602383
11110-2417	84.0	202603	1	1689.9048416963788
11110-2417	84.0	202604	1	1705.054986548355
11110-2417	84.0	202606	1	1755.358902466309
11110-2417	114.0	202505	1	1306.3171542547282
11110-2417	114.0	202512	1	1266.3278536142773
11110-2417	114.0	202602	1	1267.568679175708
11110-2440	15.0	202204	1	1205.5167716669505
11110-2440	15.0	202306	1	1089.4892625480195
11110-2440	15.0	202310	1	994.1339049015737
11110-2440	15.0	202503	1	1457.5174527498723
11110-2440	15.0	202603	2	959.1243929729369
11110-2440	18.0	202110	1	1169.6257197696737
11110-2440	18.0	202111	1	1540.1242907322346
11110-2440	18.0	202201	1	1139.6353166986564
11110-2440	18.0	202202	1	1014.1338229642598
11110-2440	18.0	202206	1	1073.6564299424183
11110-2440	18.0	202212	1	959.6928982725527
11110-2440	18.0	202305	1	1019.6737044145873
11110-2440	18.0	202312	1	864.6311807619563
11110-2440	18.0	202408	1	918.6706295595785
11110-2440	18.0	202504	1	966.0959050343738
11110-2440	18.0	202508	1	1014.1338229642598
11110-2440	18.0	202601	1	1242.9073223453122
11110-2440	18.0	202604	1	899.7120921305182
11110-2440	18.0	202605	1	899.7120921305182
11110-2440	21.0	202212	1	981.0606246412998
11110-2440	21.0	202603	2	1000.7260285866091
11110-2445	60.0	202111	1	2838.300358961516
11110-2445	60.0	202302	2	2283.915367063266
11110-2445	60.0	202304	1	2589.604492211973
11110-2445	60.0	202308	2	2575.3401786459635
11110-2445	60.0	202401	1	2606.3116179681797
11110-2445	60.0	202403	1	2555.729092716172
11110-2445	60.0	202404	1	2672.6578747358662
11110-2445	60.0	202405	4	2723.2614982616233
11110-2445	60.0	202406	2	2823.2480594747567
11110-2445	60.0	202407	2	2790.0900012864486
11110-2445	60.0	202408	1	2923.7470073360987
11110-2445	60.0	202409	1	2848.0510477654075
11110-2445	60.0	202410	1	2898.163382916705
11110-2445	60.0	202411	2	2948.5424605289822
11110-2445	60.0	202503	1	3088.738625928708
11110-2445	60.0	202510	2	3590.9079084116725
11110-2445	60.0	202604	2	3540.702221455103
11110-2445	60.0	202605	3	3491.7892830471123
11110-2445	60.0	202606	1	3842.638923927444
11110-2445	78.0	202112	1	2443.1220663298022
11110-2445	78.0	202304	1	2084.0360275323605
11110-2445	78.0	202406	1	2462.368721761312
11110-2445	78.0	202507	1	3154.909924756681
11110-2445	84.0	202109	1	2354.4923714447164
11110-2445	84.0	202110	3	2463.5796873729164
11110-2445	84.0	202203	1	2345.705061182825
11110-2445	84.0	202205	1	2629.5884841751954
11110-2445	84.0	202301	1	1992.0811826125498
11110-2445	84.0	202302	2	2183.4781739811087
11110-2445	84.0	202303	3	2121.7432714216507
11110-2445	84.0	202304	2	2134.7094803025607
11110-2445	84.0	202305	1	2157.105659278678
11110-2445	84.0	202306	2	2182.213470315206
11110-2445	84.0	202307	3	2263.192822849761
11110-2445	84.0	202308	5	2298.5552107067883
11110-2445	84.0	202309	3	2227.830434992733
11110-2445	84.0	202310	2	2207.223118468346
11110-2445	84.0	202311	1	2357.492523801834
11110-2445	84.0	202312	1	2286.767748087779
11110-2445	84.0	202401	2	2331.1151263310103
11110-2445	84.0	202402	1	2522.5170004679626
11110-2445	84.0	202403	1	2270.8687543755404
11110-2445	84.0	202404	1	2166.125331540786
11110-2445	84.0	202405	9	2357.765854350344
11110-2445	84.0	202406	5	2478.3132814900605
11110-2445	84.0	202407	3	2401.867805434579
11110-2445	84.0	202408	1	2685.2878027868105
11110-2445	84.0	202409	2	2377.930932272937
11110-2445	84.0	202410	2	2581.4543135630083
11110-2445	84.0	202411	3	2687.5414771340907
11110-2445	84.0	202412	1	2753.681423877845
11110-2445	84.0	202502	6	2666.9134175508248
11110-2445	84.0	202503	11	2775.9751540212774
11110-2445	84.0	202504	1	2887.9283416572466
11110-2445	84.0	202505	1	2930.9570520244874
11110-2445	84.0	202506	7	2946.636796112276
11110-2445	84.0	202507	1	2944.394520599573
11110-2445	84.0	202508	1	3003.2824110115644
11110-2445	84.0	202509	1	3012.1367933685924
11110-2445	84.0	202510	1	3206.189832370494
11110-2445	84.0	202604	3	3111.890131418421
11110-2445	84.0	202605	2	3017.6984478526724
11110-2445	84.0	202606	3	3217.9772949895037
11110-2445	84.0	202607	1	3217.9772949895037
11110-2445	102.0	202109	1	2348.2464138992655
11110-2445	102.0	202205	1	2637.4772774959456
11110-2445	102.0	202304	1	2353.1395784350448
11110-2445	102.0	202308	1	2451.187060869838
11110-2445	102.0	202311	1	2431.5775643828792
11110-2445	102.0	202407	1	2492.698552272085
11110-2445	102.0	202410	1	2608.0630327655076
11110-2445	102.0	202411	1	2617.867781008987
11110-2445	102.0	202501	1	2627.6725292524666
11110-2445	102.0	202502	1	2679.1602550010994
11110-2445	102.0	202506	2	2750.2318822959583
11110-2445	102.0	202507	1	2914.690826869328
11110-2445	102.0	202605	1	3098.3004449394753
11110-2445	117.0	202306	1	2307.964529149592
11110-2445	117.0	202308	1	2377.322057871544
11110-2445	117.0	202407	1	2564.4050323884358
11110-2445	117.0	202510	1	2906.3257033735604
11110-2445	138.0	202308	1	2235.7924405693916
11110-2445	138.0	202405	1	2271.853608965672
11110-2445	138.0	202407	1	2416.098282550794
11110-2445	138.0	202505	1	2380.0371141545133
11110-2445	138.0	202510	1	2646.8897602869893
11110-2445	138.0	202604	1	2776.709966513599
11110-2446	60.0	202110	1	2836.0512157484254
11110-2446	60.0	202302	1	2355.7047316250855
11110-2446	60.0	202305	1	2489.3617376747357
11110-2446	60.0	202307	2	2577.23172041457
11110-2446	60.0	202308	2	2493.1042504912325
11110-2446	60.0	202309	1	2556.190240699561
11110-2446	60.0	202310	2	2533.1985563543853
11110-2446	60.0	202311	1	2514.422426309045
11110-2446	60.0	202312	1	2476.7926204967976
11110-2446	60.0	202403	1	2443.3224499495436
11110-2446	60.0	202404	1	2606.3116179681797
11110-2446	60.0	202405	4	2554.020324845954
11110-2446	60.0	202406	3	2660.878558506695
11110-2446	60.0	202407	1	2773.3828755302425
11110-2446	60.0	202409	1	2848.5649414331706
11110-2446	60.0	202411	1	2965.5148217266146
11110-2446	60.0	202501	1	3027.901739166701
11110-2446	60.0	202502	2	2954.219408840332
11110-2446	60.0	202503	4	2967.961279500929
11110-2446	60.0	202504	2	3051.566807075512
11110-2446	60.0	202506	1	3313.5468841781485
11110-2446	60.0	202509	1	3658.860540609175
11110-2446	60.0	202602	1	3842.638923927444
11110-2446	60.0	202603	2	3842.638923927444
11110-2446	60.0	202604	1	3439.060023730351
11110-2446	60.0	202605	1	3556.20562064574
11110-2446	78.0	202303	1	2150.5570200233597
11110-2446	78.0	202305	1	2189.189780862103
11110-2446	78.0	202308	2	2202.0673678083504
11110-2446	78.0	202309	1	2330.843237270827
11110-2446	78.0	202408	1	2372.594862113764
11110-2446	78.0	202502	1	2498.2518675720466
11110-2446	78.0	202510	1	3051.988106260696
11110-2446	84.0	202112	1	2463.5796873729164
11110-2446	84.0	202203	1	2458.222043633441
11110-2446	84.0	202204	2	2624.303667263928
11110-2446	84.0	202209	1	2233.672914647694
11110-2446	84.0	202303	4	2100.950479352661
11110-2446	84.0	202304	1	2162.999390588183
11110-2446	84.0	202305	3	2204.2555097547147
11110-2446	84.0	202307	1	2410.5361055873755
11110-2446	84.0	202308	1	2180.6805845166964
11110-2446	84.0	202310	1	2357.492523801834
11110-2446	84.0	202401	1	2357.492523801834
11110-2446	84.0	202404	1	2328.2199163259033
11110-2446	84.0	202405	3	2304.583165906351
11110-2446	84.0	202406	4	2325.0770015995586
11110-2446	84.0	202407	5	2354.4840560225934
11110-2446	84.0	202410	1	2422.7669180041125
11110-2446	84.0	202501	1	2357.492523801834
11110-2446	84.0	202502	4	2572.4160376158834
11110-2446	84.0	202503	7	2593.2417761820175
11110-2446	84.0	202504	1	2581.4543135630083
11110-2446	84.0	202505	7	2741.863048668069
11110-2446	84.0	202506	5	2887.9283416572466
11110-2446	84.0	202507	1	2964.5468486808063
11110-2446	84.0	202509	2	2738.230819252948
11110-2446	84.0	202510	2	2974.366479017718
11110-2446	84.0	202512	3	2805.4161033241826
11110-2446	84.0	202604	4	2995.9391173565928
11110-2446	84.0	202605	1	3064.7402809423843
11110-2446	117.0	202306	1	2394.4250942591093
11110-2446	117.0	202509	1	2779.2434129793232
11110-2446	117.0	202603	1	2779.2434129793232
11110-2450	42.0	202604	2	669.5388914764789
11110-2450	42.0	202606	1	710.0591715976332
11110-2450	45.0	202305	1	628.3662477558348
11110-2450	45.0	202511	1	617.145421903052
11110-2450	45.0	202607	1	662.0287253141831
11110-2464	33.0	202112	1	2354.187511035254
11110-2464	33.0	202504	1	2354.187511035254
11110-2464	33.0	202510	1	2354.187511035254
11110-2464	33.0	202511	1	2589.6062621387796
11110-2464	33.0	202608	1	2883.879701018186
11110-2464	36.0	202109	1	2399.1305164571227
11110-2464	36.0	202110	1	2423.282837092597
11110-2464	36.0	202203	1	2442.0679753646327
11110-2464	36.0	202205	2	2442.0679753646327
11110-2464	36.0	202406	2	2274.343526507172
11110-2464	36.0	202503	2	2388.396151730245
11110-2464	36.0	202504	1	2307.888416278664
11110-2464	36.0	202506	3	2388.3961517302455
11110-2464	36.0	202509	2	2026.1113421981295
11110-2464	36.0	202510	5	2401.8141076388424
11110-2464	36.0	202511	1	2334.724328095858
11110-2464	36.0	202601	1	2629.919358084989
11110-2464	36.0	202602	2	2680.9075905376576
11110-2464	36.0	202603	1	2683.591181719377
11110-2464	36.0	202604	2	2612.476015403813
11110-2464	36.0	202605	1	2683.591181719377
11110-2464	36.0	202606	2	2683.591181719377
11110-2464	45.0	202202	1	2354.018178251488
11110-2464	45.0	202203	2	2599.2284051526844
11110-2464	45.0	202204	1	2484.796965932126
11110-2464	45.0	202312	1	2223.2393905708495
11110-2464	45.0	202403	1	2266.832319797729
11110-2464	45.0	202404	1	2373.6349964035835
11110-2464	45.0	202405	2	2343.119945944768
11110-2464	45.0	202501	2	2310.4252490246085
11110-2464	45.0	202503	1	2484.796965932126
11110-2464	45.0	202505	1	2506.5934305455658
11110-2464	45.0	202506	3	2593.7792889993243
11110-2464	45.0	202508	2	2602.4978748447
11110-2464	45.0	202510	3	2615.575753612764
11110-2464	45.0	202601	1	2986.115652041239
11110-2464	45.0	202603	1	2931.6244905076396
11110-2464	45.0	202604	1	3029.7085812681185
11110-2464	45.0	202605	3	3029.7085812681185
11110-25	84.0	202110	1	1354.5347467608951
11110-25	84.0	202111	1	1366.3133097762072
11110-25	84.0	202112	2	1316.2544169611306
11110-25	84.0	202201	1	1389.8704358068314
11110-25	84.0	202202	1	1436.98468786808
11110-25	84.0	202203	1	1360.4240282685512
11110-25	84.0	202205	1	1413.4275618374556
11110-25	84.0	202308	1	1401.6489988221435
11110-25	84.0	202310	1	1289.7526501766783
11110-25	84.0	202403	5	1436.98468786808
11110-25	84.0	202404	1	1425.206124852768
11110-25	84.0	202405	1	1389.8704358068314
11110-25	84.0	202406	2	1307.4204946996465
11110-25	84.0	202407	3	1244.1037735849056
11110-25	84.0	202410	2	1339.811542991755
11110-25	84.0	202411	1	1413.4275618374556
11110-25	84.0	202412	2	1442.8739693757361
11110-25	84.0	202501	1	1507.6560659599527
11110-25	84.0	202503	2	1334.658421672556
11110-25	84.0	202504	2	1305.6537102473499
11110-25	84.0	202505	1	1238.2075471698113
11110-25	84.0	202506	1	1267.688679245283
11110-25	84.0	202509	3	1507.6560659599527
11110-25	84.0	202510	2	1043.632075471698
11110-25	84.0	202512	3	1297.1698113207547
11110-25	84.0	202601	3	1436.98468786808
11110-25	84.0	202602	1	1425.206124852768
11110-25	84.0	202603	1	1346.2897526501765
11110-25	84.0	202604	8	1319.9768873480452
11110-25	84.0	202605	1	1354.5347467608951
11110-25	84.0	202606	1	1401.6489988221435
11110-25	84.0	202607	3	1513.545347467609
11110-2502	57.0	202601	1	898.3618108155715
11110-2502	60.0	202601	1	842.034355001684
11110-2502	63.0	202402	1	906.1966143811151
11110-2502	63.0	202503	1	796.8127490039841
11110-2502	72.0	202504	1	742.6079847390653
11110-2502	72.0	202607	1	844.8017441068265
11110-2502	75.0	202404	1	784.0256444503806
11110-2502	75.0	202406	1	788.5592087677093
11110-2502	78.0	202306	1	730.4983042003653
11110-2502	78.0	202605	1	795.7213670753979
11110-2519	60.0	202112	1	2312.5765622041204
11110-2519	60.0	202202	1	2387.986667493385
11110-2519	60.0	202209	1	1843.3581292931392
11110-2519	60.0	202302	1	1960.6627375208845
11110-2519	60.0	202304	1	1977.4205386962767
11110-2519	60.0	202305	2	1893.631532819316
11110-2519	60.0	202306	2	1931.3365854639483
11110-2519	60.0	202309	1	2027.6939422224532
11110-2519	60.0	202312	1	2144.9985504501983
11110-2519	60.0	202404	1	2094.725146924022
11110-2519	60.0	202405	1	2178.5141528009826
11110-2519	60.0	202408	1	2245.5453575025517
11110-2519	60.0	202502	2	2337.7132639672086
11110-2519	60.0	202503	1	2346.0921645549047
11110-2519	60.0	202505	1	2346.0921645549047
11110-2519	60.0	202509	1	2463.39677278265
11110-2519	60.0	202510	2	2563.9435798350028
11110-2519	60.0	202605	1	2882.3418021674543
11110-2519	84.0	202306	1	1661.184365545387
11110-2519	84.0	202307	1	1696.5287137484802
11110-2519	84.0	202308	1	1737.763786652089
11110-2519	84.0	202309	1	1743.6545113526047
11110-2519	84.0	202312	1	1767.2174101546668
11110-2519	84.0	202403	2	1731.8730619515736
11110-2519	84.0	202405	1	1649.4029161443557
11110-2519	84.0	202407	2	1949.8298758706492
11110-2519	84.0	202503	1	1965.1457600919896
11110-2519	84.0	202505	1	1985.1742240737426
11110-2519	84.0	202506	2	2008.7371228758047
11110-2519	84.0	202507	1	2061.753645180445
11110-2519	84.0	202509	1	2061.753645180445
11110-2519	84.0	202510	1	2097.097993383538
11110-2519	84.0	202512	1	2167.7866897897247
11110-2519	84.0	202603	2	2309.1640826020985
11110-2519	84.0	202605	1	2156.0052403886934
11110-2519	105.0	202303	1	1627.650916750443
11110-2519	105.0	202510	1	2010.6276030446647
11110-2539	120.0	202303	1	2400.020210696511
11110-2539	120.0	202312	1	2357.9145929649935
11110-2539	120.0	202404	1	2357.9145929649935
11110-2539	120.0	202502	1	2526.3370638910646
11110-2539	120.0	202512	1	2652.6539170856176
11110-2539	120.0	202603	1	2736.865152548653
