osm_id	name	isced_level_raw	is_elementary	is_middle	is_high	level_source	lon	lat
469679549	삼송초등학교	1	True	False	False	isced_tag	126.8823784	37.6540121
469680153	고양고등학교	3	False	False	True	isced_tag	126.8921979	37.6546738
469920741	고양관산초등학교	1	True	False	False	isced_tag	126.8663421	37.6920233
473702539	진관중학교	2	False	True	False	isced_tag	126.9257072	37.6438607
474107387	하나고등학교	3	False	False	True	isced_tag	126.9371389	37.6413152
475410503	고양오금초등학교	1	True	False	False	isced_tag	126.895179	37.6618658
476285423	고양일고등학교	3	False	False	True	isced_tag	126.9012082	37.6996825
478208848	서울은진초등학교	1	True	False	False	isced_tag	126.9211607	37.6329995
517755785	고양중학교	2	False	True	False	isced_tag	126.8845951	37.6495989
545685201	서울은빛초등학교	1	True	False	False	isced_tag	126.9191474	37.6424979
545763573	은평메디텍고등학교	3	False	False	True	isced_tag	126.9291628	37.6354385
545764585	신도초등학교	1	True	False	False	isced_tag	126.9291853	37.6327582
545764589	신도중학교	2	False	True	False	isced_tag	126.930731	37.632923
545855854	북한산초등학교	1	True	False	False	isced_tag	126.9503225	37.6540178
548083118	신원초등학교	1	True	False	False	isced_tag	126.8856914	37.6676906
548083121	신원중학교	2	False	True	False	isced_tag	126.8877968	37.667379
550213240	도래울중학교	2	False	True	False	isced_tag	126.8685968	37.6317971
550213241	도래울초등학교	1	True	False	False	isced_tag	126.8703967	37.6315053
550215872	도래울고등학교	3	False	False	True	isced_tag	126.8705369	37.6284384
550215873	흥도초등학교	1	True	False	False	isced_tag	126.8717433	37.6279338
550543907	원흥중학교	2	False	True	False	isced_tag	126.8683325	37.64947
792461817	서울연광초등학교	1	True	False	False	isced_tag	126.9242063	37.6238639
880287749	지축초등학교	1	True	False	False	isced_tag	126.9159486	37.6526994
884163888	지축중학교	2	False	True	False	isced_tag	126.9175304	37.6521415
896706033	서울특별시 소방학교		False	False	False	name	126.9122077	37.6329039
963376450	신원고등학교	3	False	False	True	isced_tag	126.8869842	37.6684192
977119773	용두초등학교	1	True	False	False	isced_tag	126.8932006	37.6213767
978962527	명현학교		False	False	False	name	126.8841574	37.6559697
1116270740	서울연천중학교	2	False	True	False	isced_tag	126.9259897	37.6271094
1116270751	서울연신초등학교	1	True	False	False	isced_tag	126.9283286	37.6263759
1165511697	지효초등학교	1	True	False	False	isced_tag	126.9219476	37.6503973
1539366070	삼상초등학교	1	True	False	False	isced_tag	126.9302362	37.6998048
368621474	성암국제무역고등학교	3	False	False	True	isced_tag	127.0246478	37.620888
368622556	정릉초등학교	1	True	False	False	isced_tag	127.0120763	37.623575
368622934	서울염광고등학교	3	False	False	True	isced_tag	127.0496889	37.6284673
368623161	염광여자메디텍고등학교	3	False	False	True	isced_tag	127.0487594	37.629919
368921663	화계중학교	2	False	True	False	isced_tag	127.01016	37.632465
368921833	염광중학교	2	False	True	False	isced_tag	127.0504545	37.6299318
368921951	서라벌중학교	2	False	True	False	isced_tag	127.011075	37.656631
368922019	인수중학교	2	False	True	False	isced_tag	127.010021	37.643791
368922391	정의여자중학교	2	False	True	False	isced_tag	127.0320822	37.6534675
368922770	미양중학교	2	False	True	False	isced_tag	127.0122285	37.6236122
368922985	성암여자중학교	2	False	True	False	isced_tag	127.0241477	37.6205155
368923002	수유중학교	2	False	True	False	isced_tag	127.010126	37.632491
368928109	서울상경초등학교	1	True	False	False	isced_tag	127.051625	37.670364
4133796595	방학중학교	2	False	True	False	isced_tag	127.0316519	37.6653587
4887043022	익스트림라이더등산학교		False	False	False	name	127.042817	37.6858503
6094485318	아시아퍼시픽국제외국인학교		False	False	False	name	127.0504681	37.6312033
6094485383	광운중학교	2	False	True	False	isced_tag	127.0557084	37.6210873
7931657085	한신대		False	False	False	name	127.0112457	37.6340043
316905402	도봉고등학교	3	False	False	True	isced_tag	127.0430248	37.6867064
362874009	상계고등학교	3	False	False	True	isced_tag	127.0560183	37.6523222
380624693	용화여자고등학교	3	False	False	True	isced_tag	127.0583726	37.6587415
380624694	상월초등학교	1	True	False	False	isced_tag	127.0571382	37.6584585
380628639	노원고등학교	3	False	False	True	isced_tag	127.0532811	37.6623424
380628643	서울동일초등학교	1	True	False	False	isced_tag	127.0546854	37.6649822
380629600	상경중학교	2	False	True	False	isced_tag	127.0535734	37.6665979
380630487	상원초등학교	1	True	False	False	isced_tag	127.0602511	37.6676293
380683629			False	False	False	none	127.0517047	37.6703324
380683751	상원중학교	2	False	True	False	isced_tag	127.0594804	37.6715696
380685340	노원초등학교	1	True	False	False	isced_tag	127.0583655	37.672966
380688953	수락초등학교	1	True	False	False	isced_tag	127.0545377	37.6839924
380689796	수락중학교	2	False	True	False	isced_tag	127.0546076	37.6829527
380689797	수락고등학교	3	False	False	True	isced_tag	127.0533448	37.6829553
380689803	서울오봉초등학교	1	True	False	False	isced_tag	127.040361	37.6716095
380709364	당현초등학교	1	True	False	False	isced_tag	127.0583886	37.6486162
380709365	노원중학교	2	False	True	False	isced_tag	127.0598104	37.6490589
380780290	서울우이초등학교	1	True	False	False	isced_tag	127.0149219	37.6385894
381159442	자운고등학교	3	False	False	True	isced_tag	127.0506583	37.6590475
381159462	서울창동초등학교	1	True	False	False	isced_tag	127.0447389	37.6550645
381159480	서울창원초등학교	1	True	False	False	isced_tag	127.0405751	37.6523481
381161628	창동고등학교	3	False	False	True	isced_tag	127.0385918	37.6507719
381161630	창북중학교	2	False	True	False	isced_tag	127.038412	37.6496124
381161677	서울문화고등학교	3	False	False	True	isced_tag	127.0476426	37.6632865
381276062	정의여자중고등학교	2;3	False	True	True	isced_tag	127.031341	37.6531727
381277022	강북중학교	2	False	True	False	isced_tag	127.0260129	37.6447558
381277023	서울숭미초등학교	1	True	False	False	isced_tag	127.0277571	37.65082
381277024	백운중학교	2	False	True	False	isced_tag	127.0359147	37.6560838
381277025	서울창경초등학교	1	True	False	False	isced_tag	127.0349988	37.6560516
381280304	세그루학원		False	False	False	name	127.0268258	37.655406
381280305	초당초등학교	1	True	False	False	isced_tag	127.0223074	37.6581229
381280306	서울신학초등학교	1	True	False	False	isced_tag	127.0253029	37.6607452
381280307	서울신방학초등학교	1	True	False	False	isced_tag	127.0296063	37.6657901
381280308	방학중학교	2	False	True	False	isced_tag	127.0316041	37.6654099
381280309	신방학중학교	2	False	True	False	isced_tag	127.0294172	37.6639049
381280310	서울방학초등학교	1	True	False	False	isced_tag	127.0320812	37.6639411
381487417	서울누원초등학교	1	True	False	False	isced_tag	127.0494032	37.6866456
381487418	누원고등학교	3	False	False	True	isced_tag	127.0505139	37.6852694
381651424			False	False	False	none	127.0106997	37.6565756
381668694	서울쌍문초등학교	1	True	False	False	isced_tag	127.0243799	37.6485648
381670871	도봉중학교	2	False	True	False	isced_tag	127.0456939	37.6704559
381672141	서울도봉초등학교	1	True	False	False	isced_tag	127.038317	37.6794254
381672557	북서울중학교	2	False	True	False	isced_tag	127.0429226	37.6811175
381673405	서울가인초등학교	1	True	False	False	isced_tag	127.0432665	37.6598389
382968723	신도봉중학교	2	False	True	False	isced_tag	127.0332823	37.6492169
382970823	도솔학교		False	False	False	name	127.0424387	37.6944896
414489580	상천초등학교	1	True	False	False	isced_tag	127.0579005	37.6459606
415352012	서울애화학교		False	False	False	name	127.0287236	37.6252147
415607204			False	False	False	none	127.024311	37.6208655
468476778	서울미양초등학교	1	True	False	False	isced_tag	127.013609	37.6209581
469485271	번동중학교	2	False	True	False	isced_tag	127.03673	37.63222
469631763	서울백운초등학교	1	True	False	False	isced_tag	127.0135732	37.6529941
471869610	서울월천초등학교	1	True	False	False	isced_tag	127.0519747	37.6478589
471870041	노곡중학교	2	False	True	False	isced_tag	127.053383	37.6482085
471870423	창일중학교	2	False	True	False	isced_tag	127.0468965	37.6486298
471870615	창일초등학교	1	True	False	False	isced_tag	127.0476179	37.6474806
475332740	신일학원		False	False	False	name	127.0272308	37.6290597
564525821	노일중학교	2	False	True	False	isced_tag	127.0537973	37.6731077
564525823	노일초등학교	1	True	False	False	isced_tag	127.0548364	37.6731944
643766109	장월초등학교	1	True	False	False	isced_tag	127.0471226	37.6220065
648423071	창동중학교	2	False	True	False	isced_tag	127.0496131	37.662675
648423072	창도초등학교	1	True	False	False	isced_tag	127.049504	37.6636421
648423073	서울자운초등학교	1	True	False	False	isced_tag	127.0465811	37.6578046
648615509	서울외국어고등학교	3	False	False	True	isced_tag	127.0519278	37.6452677
648615510	효문중고등학교	2;3	False	True	True	isced_tag	127.0180747	37.6525324
648615511	서울창림초등학교	1	True	False	False	isced_tag	127.041438	37.6432208
648615512	서울신창초등학교	1	True	False	False	isced_tag	127.0421663	37.6362525
648615513	서울신화초등학교	1	True	False	False	isced_tag	127.041221	37.6324889
648615514	서울번동초등학교	1	True	False	False	isced_tag	127.0407306	37.6289625
649380287	서울오현초등학교	1	True	False	False	isced_tag	127.04683	37.6232702
649380288	월계초등학교	1	True	False	False	isced_tag	127.0508491	37.6276676
649380289	신계초등학교	1	True	False	False	isced_tag	127.0532104	37.6301082
649380290	월계중학교	2	False	True	False	isced_tag	127.0520376	37.6305506
649380291	월계고등학교	3	False	False	True	isced_tag	127.0486864	37.6316878
649380292	신창중학교	2	False	True	False	isced_tag	127.0479774	37.6282458
649380293			False	False	False	none	127.0492949	37.6292902
649380294			False	False	False	none	127.0503527	37.6306295
781159667			False	False	False	none	127.047572	37.6476666
781267880	서울연지초등학교	1	True	False	False	isced_tag	127.0599734	37.6334703
791245853	서울삼양초등학교	1	True	False	False	isced_tag	127.0166953	37.6236327
791245856	서울수송초등학교	1	True	False	False	isced_tag	127.0330175	37.6370734
792088681	서울수유초등학교	1	True	False	False	isced_tag	127.0202876	37.6305925
792088685	유현초등학교	1	True	False	False	isced_tag	127.0118111	37.6319797
792088687	서울화계초등학교	1	True	False	False	isced_tag	127.0292674	37.6238711
792088689	서울인수초등학교	1	True	False	False	isced_tag	127.0100111	37.6428859
794999116	서울한신초등학교	1	True	False	False	isced_tag	127.0326388	37.652978
852041274	인덕과학기술고등학교	3	False	False	True	isced_tag	127.0560799	37.6319645
856292710			False	False	False	none	127.0122983	37.6237359
1535241253	화계중학교		False	True	False	name	127.0102347	37.6325458
1535241270	수유중학교		False	True	False	name	127.0108389	37.6312498
1539079781	혜화여자고등학교		False	False	True	name	127.0129455	37.6309806
1539079786	서울정인학교		False	False	False	name	127.0119614	37.630814
368622744	한국삼육고등학교	3	False	False	True	isced_tag	127.1084852	37.640485
368921620	태랑중학교	2	False	True	False	isced_tag	127.091506	37.626675
368922064	상계중학교	2	False	True	False	isced_tag	127.068902	37.652226
368922251	신상중학교	2	False	True	False	isced_tag	127.063575	37.651319
368922752	태랑중학교	2	False	True	False	isced_tag	127.091472	37.626666
368922782	한국삼육중학교	2	False	True	False	isced_tag	127.108354	37.6410824
368929086	서울상수초등학교	1	True	False	False	isced_tag	127.064829	37.651635
368930126	태강삼육초등학교	1	True	False	False	isced_tag	127.110506	37.641896
414687868	중현초등교		False	False	False	name	127.06742	37.63174
414688067	상계초등학교		True	False	False	name	127.0661079	37.6590125
955947399	서울여대 입구		False	False	False	name	127.0936304	37.6259249
4632543782	대운동장		False	False	False	name	127.0892457	37.626198
5502282225	샛별초등학교	1	True	False	False	isced_tag	127.1295452	37.6662412
172917923			False	False	False	none	127.063649	37.6513087
172917924			False	False	False	none	127.0648982	37.6516243
173167026			False	False	False	none	127.0688449	37.6521151
239578362			False	False	False	none	127.0736289	37.6456031
239578363	덕암관		False	False	False	name	127.0741892	37.6456678
239578615	불암중학교	2	False	True	False	isced_tag	127.0737553	37.645579
239584602	불암초등학교	1	True	False	False	isced_tag	127.0805163	37.6510905
339726329	공연초등학교	1	True	False	False	isced_tag	127.0744389	37.6270254
339731039	중현초등학교	1	True	False	False	isced_tag	127.066565	37.6321023
370630490	서라벌고등학교	3	False	False	True	isced_tag	127.0755479	37.6450638
380631245	온곡초등학교	1	True	False	False	isced_tag	127.0660203	37.6673624
380633019	상곡초등학교	1	True	False	False	isced_tag	127.0624698	37.6623618
380633021	온곡중학교	2	False	True	False	isced_tag	127.0646349	37.6600923
380635443	계상초등학교	1	True	False	False	isced_tag	127.0680495	37.6630655
380635446	상계초등학교	1	True	False	False	isced_tag	127.0659201	37.6591643
380637710	중계초등학교	1	True	False	False	isced_tag	127.0732189	37.6575169
380637714	청암중고등학교	2;3	False	True	True	isced_tag	127.07397	37.6513541
380637715	원광초등학교	1	True	False	False	isced_tag	127.0748308	37.6540485
380637717	중계중학교	2	False	True	False	isced_tag	127.0752184	37.6552758
380640223	수암초등학교	1	True	False	False	isced_tag	127.0816517	37.6481691
380640224	불암고등학교	3	False	False	True	isced_tag	127.0802299	37.6487593
380640726	미래산업과학고등학교	3	False	False	True	isced_tag	127.0789702	37.6590153
380640728	재현고등학교	3	False	False	True	isced_tag	127.0799962	37.6604641
380640732	상계제일중학교	2	False	True	False	isced_tag	127.077667	37.6611136
380652792	신상계초등학교	1	True	False	False	isced_tag	127.0757689	37.6679446
380709023	중원초등학교	1	True	False	False	isced_tag	127.0627664	37.6436407
380709024	청계초등학교	1	True	False	False	isced_tag	127.0663012	37.6446685
380709025	서울아이티고등학교	3	False	False	True	isced_tag	127.0620805	37.6421616
380709026	용동초등학교	1	True	False	False	isced_tag	127.0694845	37.6415585
380709027	하계중학교	2	False	True	False	isced_tag	127.0716331	37.6408397
380828437	덕암초등학교	1	True	False	False	isced_tag	127.0812386	37.6665438
380847679	중평초등학교	1	True	False	False	isced_tag	127.0641597	37.637295
380848418	대진여자고등학교	3	False	False	True	isced_tag	127.0673438	37.6462187
380848419	상명중,고등학교	3	False	False	True	isced_tag	127.0679922	37.6488294
380848420	영신여자고등학교	3	False	False	True	isced_tag	127.0829772	37.652168
380849316	한천중학교	2	False	True	False	isced_tag	127.0726049	37.6310638
380906236	동천학교		False	False	False	name	127.0733772	37.6444011
380906239	혜성여자고등학교	3	False	False	True	isced_tag	127.0739162	37.6412458
380910703	대진고등학교	3	False	False	True	isced_tag	127.0752296	37.6375423
380910938	경기기계공업고등학교	3	False	False	True	isced_tag	127.0745577	37.6331826
380911335	동산정보산업고등학교	3	False	False	True	isced_tag	127.0744308	37.6301598
381019728	용원초등학교	1	True	False	False	isced_tag	127.0688755	37.6292191
381769398			False	False	False	none	127.0915763	37.6266801
381769399	서울태랑초등학교	1	True	False	False	isced_tag	127.0907753	37.6261849
473615832	별가람 초등학교	1	True	False	False	isced_tag	127.1243029	37.6540588
475316092	남양주덕송초등학교	1	True	False	False	isced_tag	127.1160767	37.6690683
477610202	도제원초등학교	1	True	False	False	isced_tag	127.1457704	37.6456477
483135708	중원중학교	2	False	True	False	isced_tag	127.0680775	37.6439579
489095373	공릉중학교	2	False	True	False	isced_tag	127.0839508	37.6220036
489095376	서울태릉초등학교	1	True	False	False	isced_tag	127.0849358	37.6225386
517767087	퇴계원고등학교	3	False	False	True	isced_tag	127.1453785	37.6601027
517767102	퇴계원초등학교	1	True	False	False	isced_tag	127.1415795	37.6535441
548930507	서울녹천초등학교	1	True	False	False	isced_tag	127.0634801	37.6286213
564525824	청원학원		False	False	False	name	127.0622351	37.6659788
565937895	남양주다산초등학교	1	True	False	False	isced_tag	127.1585271	37.6266259
578584093	남양주다산중학교	2	False	True	False	isced_tag	127.1585253	37.6277374
581727258	남양주샛별초등학교	1	True	False	False	isced_tag	127.1292264	37.6658632
581729241	별가람고등학교	3	False	False	True	isced_tag	127.1221048	37.6613901
587684140	한별초등학교	1	True	False	False	isced_tag	127.1159919	37.6464268
588097851	한별중학교	2	False	True	False	isced_tag	127.1190426	37.648591
608501489	남양주다산유치원		False	False	False	name	127.1586592	37.6219383
608905193	퇴계원중학교	2	False	True	False	isced_tag	127.1413087	37.6521786
609377971	다산고등학교	3	False	False	True	isced_tag	127.1584919	37.6254407
610892018	화접중학교		False	True	False	name	127.1149364	37.645693
615492744	별내고등학교	3	False	False	True	isced_tag	127.1170266	37.6514486
617951717	화접초등학교	1	True	False	False	isced_tag	127.1159095	37.6531369
619722534	별가람중학교	2	False	True	False	isced_tag	127.1223575	37.6590773
649132679	을지초등학교	1	True	False	False	isced_tag	127.0728993	37.6506472
649132680	을지중학교	2	False	True	False	isced_tag	127.0718765	37.6499746
649132681	중평중학교	2	False	True	False	isced_tag	127.0623986	37.6368248
649132682	연촌초등학교	1	True	False	False	isced_tag	127.0727811	37.6348256
679155554	갈매고등학교	3	False	False	True	isced_tag	127.1176338	37.6271975
679155555	갈매초등학교	1	True	False	False	isced_tag	127.1159945	37.6283464
679173492	산마루초등학교	1	True	False	False	isced_tag	127.1203689	37.6315223
679173493	갈매중학교	2	False	True	False	isced_tag	127.1199096	37.6307991
809373094	다산하늘초등학교	1	True	False	False	isced_tag	127.1464895	37.6278952
852041267	녹천중학교	2	False	True	False	isced_tag	127.0623291	37.631178
897758506	다산하늘빛유치원		False	False	False	name	127.159667	37.6268053
963364032	서울정민학교		False	False	False	name	127.07323	37.6338929
469061848	용신초등학교	1	True	False	False	isced_tag	127.173125	37.6606921
469063546	진건중학교	2	False	True	False	isced_tag	127.17839	37.6538752
469065720	진건초등학교	1	True	False	False	isced_tag	127.1790471	37.657609
469068963	사능초등학교	1	True	False	False	isced_tag	127.1839318	37.655209
