aptSeq	apt_name	gu	confidence	osm_id	name	name_key	levels	height_m	dist_m	assign_method
11680-3685	상지리츠빌카일룸2차	강남구	LOW	356466133	상지리츠빌카일룸 2차 아파트	상지리츠빌카일룸2차아파트	16.0	57.0	0.7215256578826243	nearest
11680-478	상지카일룸	강남구	LOW	356466136	상지카일룸 아파트	상지카일룸아파트	13.0	45.0	0.4798880270279932	nearest
11680-24	구산	강남구	LOW	356466137	구산아파트	구산아파트			1.820137582021369	nearest
11680-56	연세리버빌3	강남구	LOW	356476364	연세리버빌3차 아파트	연세리버빌3차아파트	13.0	41.0	3.6766721451946833	nearest
11680-97	청담매스터빌	강남구	LOW	357024162	홍화 아파트	홍화아파트			3.843213800732372	nearest
11680-450	신동아빌라트	강남구	LOW	357024163	신동아빌라트	신동아빌라트			2.878592383697329	nearest
11170-83	리버티하우스	용산구	LOW	358054597	현대리버티하우스아파트	현대리버티하우스아파트	18.0	56.0	2.4008694785851525	nearest
11680-3	로데오현대	강남구	LOW	358286164	로데오현대아파트	로데오현대아파트	17.0	49.0	6.402415607420685	nearest
11680-18	알파임하우스1	강남구	LOW	358317570	알파임하우스아파트	알파임하우스아파트	10.0	31.0	7.975972876250086	nearest
11680-3574	휴먼스타빌	강남구	LOW	358738793	청담휴먼스타빌아파트	청담휴먼스타빌아파트	27.0	89.0	9.920818240644456	nearest
11680-547	현대아인빌	강남구	LOW	358775726	현대아인빌아파트	현대아인빌아파트			3.615657662104772	nearest
11680-568	뉴현대	강남구	LOW	358828875	뉴현대아파트	뉴현대아파트			1.8886109946513427	nearest
11680-455	한양아파트	강남구	LOW	359769401	한양아파트	한양아파트			2.242500312817225	nearest
11170-2767	용산파크타워(24-1)	용산구	HIGH	363982486	106	106	23.0	64.39999999999999	121.6801810172081	boundary
11170-2766	용산파크타워(24-0)	용산구	HIGH	363982487	103	103	39.0	135.0	135.87294776971464	boundary
11170-2766	용산파크타워(24-0)	용산구	HIGH	363982488	102	102	36.0	126.0	88.66200884678398	boundary
11170-2766	용산파크타워(24-0)	용산구	HIGH	363982489	101	101	34.0	120.0	4.019957819919681	boundary
11170-293	벽산메가트리움	용산구	HIGH	363982561	104	104	33.0	99.7	3.3696957388951105	boundary
11170-293	벽산메가트리움	용산구	HIGH	363982562	102	102	33.0	99.7	45.37868431239025	boundary
11170-2438	용산아이피아대주피오레	용산구	LOW	363982563	103	103	33.0	99.7	230.88785357197224	nearest
11170-2539	대우월드마크용산	용산구	HIGH	363988298	101동	101	37.0	126.7	26.98721943346052	boundary
11170-2307	용산파크자이	용산구	HIGH	363988300	C동	C	36.0	133.79	17.293191238565736	boundary
11170-2307	용산파크자이	용산구	HIGH	363988301	A동	A	36.0	133.79	48.21799244136746	boundary
11170-2307	용산파크자이	용산구	HIGH	363988302	B동	B	36.0	133.79	55.06848514706707	boundary
11230-17	신답극동	동대문구	LOW	405479637	101	101	15.0	42.0	58.44465017236315	nearest
11170-3200	월드메르디앙	용산구	LOW	412469467	골든맨션	골든맨션	8.0	26.0	40.92636791747323	nearest
11170-140	미주B	용산구	LOW	412469468	미주맨션A	미주맨션A	5.0	14.0	71.24334320156397	nearest
11170-2735	보람더하임	용산구	LOW	412469469	보람더하임아파트	보람더하임아파트	9.0	27.0	5.369025965404315	nearest
11170-62	코스모스	용산구	LOW	412469470	코스모스맨숀	코스모스맨숀	10.0	28.0	5.492130595718111	nearest
11170-37	노들	용산구	LOW	412469475	노들맨션	노들맨션			1.2071920332775177	nearest
11170-66	한가람	용산구	LOW	412469485	218	218	22.0	62.0	143.41583448849437	nearest
11170-66	한가람	용산구	LOW	412469486	219	219	22.0	62.0	135.02601650658016	nearest
11170-66	한가람	용산구	LOW	412469487	216	216	22.0	62.0	232.33963593061853	nearest
11170-66	한가람	용산구	LOW	412469488	214	214	22.0	62.0	307.836433423684	nearest
11170-66	한가람	용산구	LOW	412469489	217	217	22.0	62.0	201.5081066762165	nearest
11170-66	한가람	용산구	LOW	412469490	215	215	22.0	62.0	276.60881383259147	nearest
11170-66	한가람	용산구	LOW	416497672	204	204	22.0	62.0	91.5067997207508	nearest
11170-66	한가람	용산구	LOW	416497673	213	213	22.0	62.0	248.97755766581523	nearest
11170-66	한가람	용산구	LOW	416497674	212	212	22.0	62.0	221.50369692689975	nearest
11170-66	한가람	용산구	LOW	416497675	210	210	22.0	62.0	201.785025551634	nearest
11170-66	한가람	용산구	LOW	416497676	211	211	22.0	62.0	259.49428412240826	nearest
11170-66	한가람	용산구	LOW	416497677	208	208	19.0	54.0	150.26462370168736	nearest
11170-66	한가람	용산구	LOW	416497678	205	205	22.0	62.0	50.24750292974221	nearest
11170-66	한가람	용산구	LOW	416497679	209	209	20.0	56.0	135.44030909164053	nearest
11170-66	한가람	용산구	LOW	416497683	206	206	21.0	59.0	9.661967046193354	nearest
11170-66	한가람	용산구	LOW	416497684	207	207	22.0	62.0	77.1492926077515	nearest
11170-2521	시티파크(2단지)	용산구	HIGH	416763191	201	201	32.0	112.0	5.557630025875825	boundary
11170-2521	시티파크(2단지)	용산구	HIGH	416763198	202	202	33.0	115.0	53.13189884047528	boundary
11170-58	정우	용산구	LOW	418241982	정우아파트	정우아파트	12.0	33.599999999999994	4.31438623925736	nearest
11170-63	퀸스리버빌	용산구	LOW	418241990	퀸즈리버빌아파트	퀸즈리버빌아파트			2.019633086247717	nearest
11140-983	SY파크힐	중구	LOW	422599304	109동	109	18.0	48.0	69.63817363727976	nearest
11200-16	벽산	성동구	LOW	425074026	벽산아파트	벽산아파트	19.0	51.0	5.9798815096928735	nearest
11170-2822	한강르네상스	용산구	LOW	431589092	대원서빙고아파트	대원서빙고아파트			151.69418715062764	nearest
11170-130	그린파크(코오롱하늘채)	용산구	LOW	431589099	서빙고그린파크아파트	서빙고그린파크아파트	18.0	56.0	53.99581300831616	nearest
11170-163	SOD빌	용산구	LOW	431800075	101	101	6.0	18.0	142.23432157094243	nearest
11680-425	신현대11차	강남구	HIGH	436407141	123동	123	13.0	36.4	181.65705991791745	boundary
11680-423	신현대9차	강남구	HIGH	436407151	108동	108	13.0	36.4	94.90048274988408	boundary
11680-423	신현대9차	강남구	HIGH	436407153	109동	109	13.0	36.4	64.61422005911108	boundary
11680-426	신현대12차	강남구	HIGH	436407185	126동	126	13.0	36.4	239.6458163372129	boundary
11680-425	신현대11차	강남구	HIGH	436407195	102동	102	12.0	33.599999999999994	115.08533415002144	boundary
11680-425	신현대11차	강남구	HIGH	436407199	101동	101	12.0	33.599999999999994	152.25661727300732	boundary
11650-681	세인트빌(49-31)	서초구	LOW	436407217	지오빌아파트	지오빌아파트	15.0	55.0	249.22513771444864	nearest
11650-528	빌폴라리스	서초구	LOW	436407219	빌폴라리스아파트	빌폴라리스아파트	15.0	62.0	11.2773660384931	nearest
11650-527	띠에라하우스	서초구	LOW	436407221	띠에라하우스아파트	띠에라하우스아파트	15.0	61.0	5.753443247947606	nearest
11230-2128	주함해븐아파트	동대문구	LOW	459473111	주함해븐아파트	주함해븐아파트			2.022547395913145	nearest
11290-14	구현대	성북구	LOW	459475078	103	103	15.0	41.0	141.38142252310612	nearest
11290-57	삼부컨비니언	성북구	LOW	459475080	106	106	15.0	41.0	71.93792225528824	nearest
11290-3476	돈암동일하이빌	성북구	LOW	459736402	동일하이빌	동일하이빌	25.0	77.0	42.97015089409614	nearest
11305-4255	두산위브트레지움	강북구	LOW	468471951	125	125	25.0	68.0	132.16860037556944	nearest
11305-4255	두산위브트레지움	강북구	LOW	468471955	120	120	25.0	68.0	139.51351209258675	nearest
11305-6	에스케이북한산시티	강북구	LOW	468471957	114	114	25.0	68.0	170.4257284557352	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472003	129	129	25.0	68.0	193.61547426341872	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472010	127	127	21.0	57.0	192.4474576193621	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472012	124	124		54.0	78.20046906027837	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472016	118	118	25.0	68.0	169.72193361251846	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472020	123	123	25.0	68.0	94.80114148340785	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472024	121	121	18.0	48.0	125.13581335469884	nearest
11305-6	에스케이북한산시티	강북구	LOW	468472028	117	117	19.0	51.0	259.57275135748137	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472030	126	126	25.0	68.0	154.7897585177791	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472032	122	122	18.0	48.0	63.699062318882014	nearest
11305-13	벽산라이브파크	강북구	LOW	468472034	147	147	25.0	68.0	254.7307703259318	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472036	151	151	20.0	54.0	154.71929329844414	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472037	152	152	20.0	54.0	164.12407902510216	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472039	150	150	20.0	54.0	117.1582417224636	nearest
11305-4255	두산위브트레지움	강북구	LOW	468472041	149	149	20.0	54.0	183.7168701801405	nearest
11305-6	에스케이북한산시티	강북구	LOW	468472045	154	154	20.0	54.0	307.4886208403784	nearest
11200-24	서울숲 한신 더 휴	성동구	HIGH	468684078	201	201	16.0	45.0	222.00532215218288	boundary
11200-78	리버마이다스빌	성동구	LOW	469031281	금호삼성래미안아파트	금호삼성래미안아파트	15.0	48.0	93.28876348347032	nearest
11410-288	장미	서대문구	LOW	469138834	웰컴고시텔	웰컴고시텔			94.16934879817376	nearest
11410-3607	우리유앤미	서대문구	LOW	469138835	충정유앤미아파트	충정유앤미아파트	19.0	55.0	44.01469254496877	nearest
11680-4862	청담어퍼하우스	강남구	LOW	469158747	103동	103	15.0	43.0	106.41042192472472	nearest
11680-414	대우멤버스카운티Ⅱ	강남구	LOW	469158748	104동	104	15.0	43.0	79.77107024214942	nearest
11680-4643	청담디에브스아파트	강남구	LOW	469158753	101동	101	15.0	43.0	59.888718087971576	nearest
11110-2261	엘리시아	종로구	LOW	469847173	엘리시아아파트	엘리시아아파트			6.083401556068058	nearest
11110-101	크래스빌	종로구	LOW	469895774	크래스빌아파트	크래스빌아파트			2.28284535431063	nearest
11110-2073	형우럭스빌(33-1)	종로구	LOW	469895797	3	3			167.41660491765882	nearest
11110-2211	르트랑시망	종로구	LOW	469899119	르트랑시망아파트	르트랑시망아파트			3.8137288603381543	nearest
11110-68	갑을아파트	종로구	LOW	469957443	1	1			243.22382281357343	nearest
11110-2292	밀레니엄	종로구	LOW	469957448	7	7			175.53139394491637	nearest
11200-2829	YM프라젠	성동구	HIGH	470144909	YM프라젠	YM프라젠	15.0	40.0	5.682681816892776	boundary
11290-3830	브라운스톤동선	성북구	LOW	470489715	210동	210	20.0	56.0	136.98808028739225	nearest
11290-28	한신플러스C	성북구	LOW	470489718	211동	211	20.0	56.0	81.37507869049959	nearest
11230-22	두산	동대문구	MIXED	471310539	두산아파트 104동	두산아파트104	23.0	64.0	28.781816892227543	boundary
11230-20	동서울한양	동대문구	LOW	471311080	두산아파트 101동	두산아파트101	13.0	36.0	105.31633589545682	nearest
11230-22	두산	동대문구	MIXED	471311144	두산아파트 102동	두산아파트102	11.0	31.0	127.07883158350356	nearest
11290-206	트라움하임	성북구	LOW	471323357	벨라미아오피스텔	벨라미아오피스텔	15.0	60.0	207.6092758459241	nearest
11290-3718	한양수자인	성북구	LOW	471323359	동선한양수자인	동선한양수자인	15.0	60.0	4.8757488540012055	nearest
11680-47	신동아	강남구	HIGH	472275937	신동아아파트	신동아아파트			0.0595076958124944	boundary
11200-2923	갤러리아포레	성동구	HIGH	473812530	한화 갤러리아 포레스트 타워	한화갤러리아포레스트타워	45.0	171.5	23.593087614808933	boundary
11200-2923	갤러리아포레	성동구	HIGH	473812532	한화 갤러리아 포레스트 타워	한화갤러리아포레스트타워	45.0	171.5	92.50031844984632	boundary
11680-675	아노스카운트빌라트	강남구	LOW	473919142	Pienpolus	PIENPOLUS			199.68870563473544	nearest
11680-592	우성아파트	강남구	LOW	475924078	우성아파트	우성아파트	7.0	19.6	3.033097234498637	nearest
11170-289	한남힐사이드(726-111)	용산구	HIGH	478455827	E동	E			92.34586176509112	boundary
11170-289	한남힐사이드(726-111)	용산구	HIGH	478455828	D동	D			71.43124559648686	boundary
11170-289	한남힐사이드(726-111)	용산구	HIGH	478455829	A동	A			66.4089824840921	boundary
11170-289	한남힐사이드(726-111)	용산구	HIGH	478455830	B동	B			23.64401389118632	boundary
11170-289	한남힐사이드(726-111)	용산구	HIGH	478455831	C동	C			36.69915067249434	boundary
11140-1039	롯데캐슬	중구	HIGH	482966487	롯데캐슬베네치아아파트 101동	롯데캐슬베네치아아파트101	32.0	116.0	130.5032485955694	boundary
11140-1039	롯데캐슬	중구	HIGH	482966858	롯데캐슬베네치아아파트 102동	롯데캐슬베네치아아파트102	32.0	116.0	68.09125210181041	boundary
11140-1039	롯데캐슬	중구	HIGH	482966859	롯데캐슬베네치아아파트 103동	롯데캐슬베네치아아파트103	32.0	116.0	8.533377491825828	boundary
11140-1039	롯데캐슬	중구	HIGH	482966860	롯데캐슬베네치아아파트 104동	롯데캐슬베네치아아파트104	32.0	116.0	77.10904494865134	boundary
11140-1039	롯데캐슬	중구	HIGH	482966861	롯데캐슬베네치아아파트 105동	롯데캐슬베네치아아파트105	32.0	116.0	120.74942089307214	boundary
11140-1039	롯데캐슬	중구	HIGH	482966862	롯데캐슬베네치아아파트 106동	롯데캐슬베네치아아파트106	32.0	116.0	58.48176208608543	boundary
11110-211	사직파크맨션	종로구	LOW	483014100	201동	201			154.60230467803487	nearest
11290-32	대광	성북구	MIXED	496284461	코윈빌딩	코윈빌딩	5.0	14.0	346.9621996131903	nearest
11140-1220	동대문와이즈캐슬	중구	LOW	505834658	동대문와이즈캐슬	동대문와이즈캐슬	15.0	48.0	4.237304786142719	nearest
11140-8	별장	중구	LOW	529148632	회현시민아파트	회현시민아파트	8.0	22.4	41.94975578992726	nearest
11170-178	이태원(이테크빌)	용산구	LOW	562788277	이태원아파트	이태원아파트			0.4592579726632724	nearest
11680-9	신성아파트101동	강남구	LOW	564499733	신성아파트	신성아파트	10.0	27.0	2.3049076247060367	nearest
11680-584	토미	강남구	LOW	564499766	11동	11			241.33921744595727	nearest
11680-482	장자울아파트	강남구	LOW	564499767	13동	13			179.05385725167832	nearest
11680-3755	리갈팰리스	강남구	LOW	564499768	12동	12			51.68416239521902	nearest
11680-549	압구정하이츠파크	강남구	LOW	565108103	압구정 하이츠파크	압구정하이츠파크	25.0	84.0	5.518795359249065	nearest
11680-549	압구정하이츠파크	강남구	LOW	565108104	압구정 하이츠파크	압구정하이츠파크	25.0	84.0	60.02828005839605	nearest
11170-3122	래미안용산더센트럴	용산구	HIGH	575698711	B동	B	40.0	150.0	91.78360094841558	boundary
11170-3122	래미안용산더센트럴	용산구	HIGH	575698712	A동	A	40.0	150.0	6.289365158621717	boundary
11170-3148	용산푸르지오써밋(420)	용산구	HIGH	599424767	용산푸르지오써밋 주거동	용산푸르지오써밋주거	37.0	147.0	1.7092942695925926	boundary
11110-2155	효성쥬얼리시티	종로구	LOW	609586266	A동	A	19.0	68.2	12.699184887581152	nearest
11680-378	한양1차(영동한양)	강남구	MIXED	610468922	32동	32	13.0	36.4	68.7005051566071	boundary
11680-378	한양1차(영동한양)	강남구	MIXED	610468925	31동	31	13.0	36.4	5.702069014187273	boundary
11680-378	한양1차(영동한양)	강남구	MIXED	610468928	36동	36	13.0	36.4	104.48135383669798	boundary
11680-378	한양1차(영동한양)	강남구	MIXED	610468930	33동	33	13.0	36.4	58.31697193150717	boundary
11680-379	한양2	강남구	HIGH	610468951	15동	15	12.0	33.599999999999994	111.52919207059816	boundary
11230-2802	래미안미드카운티	동대문구	HIGH	612336361	204	204	20.0	60.0	189.30278599707987	boundary
11170-2960	용산더프라임	용산구	HIGH	612900186	103동	103	37.0	130.0	68.87438914345657	boundary
11140-1123	쌍용남산플래티넘	중구	LOW	615838648	쌍용남산플래티넘아파트	쌍용남산플래티넘아파트	33.0	110.0	7.228138908342501	nearest
11110-2164	신동아블루아광화문의꿈	종로구	LOW	617590118	신동아블루아광화문의꿈아파트	신동아블루아광화문의꿈아파트	11.0	30.8	2.0066175314623558	nearest
11230-2744	민족통일MJ캠퍼스경희대	동대문구	LOW	617785185	MJ캠퍼스원	MJ캠퍼스원	16.0	56.0	3.891018304065976	nearest
11140-313	서울역디오빌	중구	LOW	630281053	서울역 대우디오빌	서울역대우디오빌	15.0	50.0	3.8384368073463855	nearest
11680-436	연세리버테라스	강남구	LOW	633166602	연세리버테라스아파트	연세리버테라스아파트	10.0	33.0	3.6588834943571142	nearest
11680-30	목화	강남구	LOW	633181637	목화아파트	목화아파트	12.0	34.0	3.782689018343633	nearest
11680-89	현대한강빌라	강남구	LOW	633181639	현대한강빌라	현대한강빌라	10.0	28.0	4.115005506128632	nearest
11680-23	강변상지리츠빌	강남구	LOW	633181642	강변상지리츠빌	강변상지리츠빌	13.0	42.0	5.221161441094623	nearest
11200-2777	드림	성동구	LOW	641466589	129	129	28.0	100.0	190.19250719106432	nearest
11200-3120	센트라스	성동구	HIGH	641466633	센트라스오피스텔	센트라스오피스텔	25.0	88.0	170.05442561063475	boundary
11200-3038	블루빌	성동구	LOW	641466641	노블리안오피스텔	노블리안오피스텔			201.4559201092884	nearest
11200-3162	한양마이라움	성동구	LOW	674028962	한양 마이라움	한양마이라움	7.0	19.6	2.969808081713781	nearest
11200-3150	J앤PVill	성동구	LOW	674029155	J&P Vill	J&PVILL			1.3504048287012027	nearest
11200-17	중앙하이츠	성동구	LOW	674029156	어반큐브	어반큐브		42.0	59.280178385090295	nearest
11305-6	에스케이북한산시티	강북구	LOW	686283273	124	124	18.0	48.0	112.9607424827836	nearest
