aptSeq	floor_band	river_view	park_view	mountain_view	open_span_max
11380-344	LOW	False	False	True	60.0
11380-344	MID	False	False	True	70.0
11380-344	HIGH	False	False	True	70.0
11380-216	LOW	False	False	True	95.0
11380-216	MID	False	False	True	95.0
11380-216	HIGH	False	False	True	120.0
11680-418	LOW	True	True		30.0
11680-418	MID	True	True		52.5
11680-418	HIGH	True	True		92.5
11680-419	LOW	True	True		52.5
11680-419	MID	True	True		202.5
11680-419	HIGH	True	True	True	360.0
11680-427	LOW	True	True	True	47.5
11680-427	MID	True	True	True	140.0
11680-427	HIGH	True	True	True	327.5
11680-428	LOW	True	True	True	40.0
11680-428	MID	True	True	True	70.0
11680-428	HIGH	True	True	True	360.0
11680-416	LOW	True	True	True	107.5
11680-416	MID	True	True	True	137.5
11680-416	HIGH	True	True	True	307.5
11680-424	LOW	True	True	True	55.0
11680-424	MID	True	True	True	90.0
11680-424	HIGH	True	True	True	240.0
11680-415	LOW	True	True	True	70.0
11680-415	MID	True	True	True	70.0
11680-415	HIGH	True	True	True	355.0
11680-22	LOW	False	False		30.0
11680-22	MID	False	False		30.0
11680-22	HIGH	False	False		135.0
11680-19	LOW	False	False		30.0
11680-19	MID	False	False		30.0
11680-19	HIGH	False	False		125.0
11110-107	LOW	False	True	True	90.0
11110-107	MID	False	True	True	105.0
11110-107	HIGH	False	True	True	120.0
11110-12	LOW	False	True		45.0
11110-12	MID	False	True		45.0
11110-12	HIGH	False	True	True	70.0
11200-77	LOW	True	True		102.5
11200-77	MID	True	True		125.0
11200-77	HIGH	True	True	True	282.5
11200-28	LOW	False	False		85.0
11200-28	MID	True	True		90.0
11200-28	HIGH	True	True		220.0
11680-422	LOW	True	True	True	95.0
11680-422	MID	True	True	True	95.0
11680-422	HIGH	True	True	True	360.0
11680-417	LOW	True	True	True	112.5
11680-417	MID	True	True	True	152.5
11680-417	HIGH	True	True	True	345.0
11680-420	LOW	False	False		45.0
11680-420	MID	True	True		80.0
11680-420	HIGH	True	True	True	360.0
11680-421	LOW	True	True		82.5
11680-421	MID	True	True		147.5
11680-421	HIGH	True	True	True	360.0
11680-475	LOW	False	False		55.0
11680-475	MID	False	False		110.0
11680-475	HIGH	False	False	True	360.0
11170-82	LOW	True	True		235.0
11170-82	MID	True	True		320.0
11170-82	HIGH	True	True	True	360.0
11170-77	LOW	True	True	True	165.0
11170-77	MID	True	True	True	165.0
11170-77	HIGH	True	True	True	315.0
11170-292	LOW	True	True		275.0
11170-292	MID	True	True		275.0
11170-292	HIGH	True	True		280.0
11170-133	LOW	True	True	True	245.0
11170-133	MID	True	True	True	330.0
11170-133	HIGH	True	True	True	360.0
11170-2099	LOW	True	True	True	265.0
11170-2099	MID	True	True	True	265.0
11170-2099	HIGH	True	True	True	310.0
11200-27	LOW	True	True		65.0
11200-27	MID	True	True		85.0
11200-27	HIGH	True	True	True	350.0
11200-31	LOW	True	True	True	40.0
11200-31	MID	True	True	True	75.0
11200-31	HIGH	True	True	True	165.0
11200-29	LOW	True	True		35.0
11200-29	MID	True	True		55.0
11200-29	HIGH	True	True	True	72.5
11110-15	LOW	False	True	True	75.0
11110-15	MID	False	True	True	80.0
11110-15	HIGH	False	True	True	85.0
11110-13	LOW	False	True	True	25.0
11110-13	MID	False	True	True	25.0
11110-13	HIGH	False	True	True	80.0
11140-2	LOW	False	False	True	85.0
11140-2	MID	False	False	True	85.0
11140-2	HIGH	False	False	True	105.0
11110-2204	LOW	False	True	True	210.0
11110-2204	MID	False	True	True	210.0
11110-2204	HIGH	False	True	True	280.0
11110-2203	LOW	False	True	True	135.0
11110-2203	MID	False	True	True	165.0
11110-2203	HIGH	False	True	True	175.0
11140-1099	LOW	False	True		90.0
11140-1099	MID	False	True		100.0
11140-1099	HIGH	False	True		140.0
11680-380	LOW	False	True		35.0
11680-380	MID	True	True		70.0
11680-380	HIGH	True	True		350.0
11680-381	LOW	True	True	True	37.5
11680-381	MID	True	True	True	60.0
11680-381	HIGH	True	True	True	360.0
11680-21	LOW	False	True		85.0
11680-21	MID	False	True		105.0
11680-21	HIGH	False	True		360.0
11680-378	LOW	True	True	True	27.5
11680-378	MID	True	True	True	30.0
11680-378	HIGH	True	True	True	352.5
11170-2767	LOW	True	True	True	135.0
11170-2767	MID	True	True	True	135.0
11170-2767	HIGH	True	True	True	310.0
11170-2522	LOW	True	True	True	115.0
11170-2522	MID	True	True	True	115.0
11170-2522	HIGH	True	True	True	170.0
11170-2521	LOW	True	False	True	72.5
11170-2521	MID	True	False	True	72.5
11170-2521	HIGH	True	True	True	80.0
11110-2175	LOW	False	True	True	360.0
11110-2175	MID	False	True	True	360.0
11110-2175	HIGH	False	True	True	360.0
11170-22	LOW	False	True	True	160.0
11170-22	MID	False	True	True	265.0
11170-22	HIGH	False	True	True	360.0
11410-141	LOW	False	False		40.0
11410-141	MID	False	False		115.0
11410-141	HIGH	False	True		170.0
11170-2	LOW	False	True	True	120.0
11170-2	MID	False	True	True	120.0
11170-2	HIGH	False	True	True	120.0
11170-273	LOW	False	True	True	215.0
11170-273	MID	False	True	True	220.0
11170-273	HIGH	False	True	True	230.0
11440-5754	LOW	True	False	True	110.0
11440-5754	MID	True	False	True	110.0
11440-5754	HIGH	True	True	True	120.0
11440-7481	LOW	True	True	True	57.5
11440-7481	MID	True	True	True	65.0
11440-7481	HIGH	True	True	True	250.0
11440-3898	LOW	False	False		50.0
11440-3898	MID	False	False		50.0
11440-3898	HIGH	True	True		255.0
11440-129	LOW	False	False		75.0
11440-129	MID	True	True		115.0
11440-129	HIGH	True	True	True	225.0
11440-4078	LOW	False	False		60.0
11440-4078	MID	False	False		105.0
11440-4078	HIGH	False	True		132.5
11440-3920	LOW	False	True	True	40.0
11440-3920	MID	False	True	True	75.0
11440-3920	HIGH	False	True	True	115.0
11440-5381	LOW	True	True		55.0
11440-5381	MID	True	True		55.0
11440-5381	HIGH	True	True		110.0
11440-5456	LOW	True	True	True	95.0
11440-5456	MID	True	True	True	100.0
11440-5456	HIGH	True	True	True	125.0
11440-5657	LOW	True	True	True	140.0
11440-5657	MID	True	True	True	150.0
11440-5657	HIGH	True	True	True	190.0
11440-7541	LOW	True	False	False	95.0
11440-7541	MID	True	False	False	125.0
11440-7541	HIGH	True	False	False	125.0
11440-11	LOW	True	True	False	15.0
11440-11	MID	True	True	False	45.0
11440-11	HIGH	True	True	False	115.0
11440-16	LOW	True	True		25.0
11440-16	MID	True	True		35.0
11440-16	HIGH	True	True		170.0
11440-18	LOW	False	False		15.0
11440-18	MID	False	False		60.0
11440-18	HIGH	False	False		75.0
11440-5233	LOW	False	False		50.0
11440-5233	MID	False	False		50.0
11440-5233	HIGH	False	False		50.0
11440-6108	LOW	False	False		25.0
11440-6108	MID	False	False		55.0
11440-6108	HIGH	False	False	True	115.0
11410-3713	LOW	False	False		60.0
11410-3713	MID	False	False		110.0
11410-3713	HIGH	False	False	True	130.0
11410-4847	LOW	False	False	True	30.0
11410-4847	MID	False	False	True	45.0
11410-4847	HIGH	False	True	True	45.0
11410-4373	LOW	True	True		85.0
11410-4373	MID	True	True		100.0
11410-4373	HIGH	True	True	True	135.0
11410-4942	LOW	False	False	True	155.0
11410-4942	MID	False	False	True	155.0
11410-4942	HIGH	False	False	True	155.0
11440-174	LOW	False	False		35.0
11440-174	MID	False	False		115.0
11440-174	HIGH	True	True		215.0
11440-4072	LOW	True	True	True	80.0
11440-4072	MID	True	True	True	90.0
11440-4072	HIGH	True	True	True	170.0
11170-24	LOW	False	True	True	130.0
11170-24	MID	False	True	True	345.0
11170-24	HIGH	False	True	True	360.0
11440-4108	LOW	False	False		25.0
11440-4108	MID	False	False		30.0
11440-4108	HIGH	False	False		105.0
11440-27	LOW	True	False	False	85.0
11440-27	MID	True	False	True	95.0
11440-27	HIGH	True	False	True	160.0
11110-2502	LOW	False	True	True	360.0
11110-2502	MID	False	True	True	360.0
11110-2502	HIGH	False	True	True	360.0
11110-2071	LOW	False	True	True	360.0
11110-2071	MID	False	True	True	360.0
11110-2071	HIGH	False	True	True	360.0
11170-169	LOW	False	False	False	95.0
11170-169	MID	False	False	False	95.0
11170-169	HIGH	True	False	False	105.0
11170-12	LOW	False	False	False	165.0
11170-12	MID	False	False	False	170.0
11170-12	HIGH	True	False	False	175.0
11170-3423	LOW	True	True	False	125.0
11170-3423	MID	True	True	False	125.0
11170-3423	HIGH	True	True	True	130.0
11170-14	LOW	True	True	False	150.0
11170-14	MID	True	True	False	150.0
11170-14	HIGH	True	True	False	150.0
11380-252	LOW	False	False	True	70.0
11380-252	MID	False	False	True	100.0
11380-252	HIGH	False	True	True	180.0
11380-251	LOW	False	False	True	220.0
11380-251	MID	False	True	True	285.0
11380-251	HIGH	False	True	True	295.0
11380-244	LOW	False	False		90.0
11380-244	MID	False	False	True	250.0
11380-244	HIGH	False	True	True	250.0
11380-91	LOW	False	False		105.0
11380-91	MID	False	True	True	320.0
11380-91	HIGH	False	True	True	320.0
11170-2325	LOW	True	True	True	180.0
11170-2325	MID	True	True	True	180.0
11170-2325	HIGH	True	True	True	285.0
11170-257	LOW	False	True	True	115.0
11170-257	MID	False	True	True	115.0
11170-257	HIGH	False	True	True	115.0
11230-2350	LOW	False	True		105.0
11230-2350	MID	False	True		160.0
11230-2350	HIGH	False	True		185.0
11170-4262	LOW	True	True	True	130.0
11170-4262	MID	True	True	True	165.0
11170-4262	HIGH	True	True	True	255.0
11680-3863	LOW	True	True		20.0
11680-3863	MID	True	True		50.0
11680-3863	HIGH	True	True		120.0
11680-3855	LOW	False	False		15.0
11680-3855	MID	False	False		30.0
11680-3855	HIGH	True	True		110.0
11680-3685	LOW	True	True		110.0
11680-3685	MID	True	True		110.0
11680-3685	HIGH	True	True		110.0
11680-370	LOW	True	True		165.0
11680-370	MID	True	True		165.0
11680-370	HIGH	True	True		165.0
11680-24	LOW	False	False		15.0
11680-24	MID	False	False		15.0
11680-24	HIGH	False	False		20.0
11680-56	LOW	True	True		160.0
11680-56	MID	True	True		160.0
11680-56	HIGH	True	True		165.0
11680-3845	LOW	False	False		55.0
11680-3845	MID	True	True		60.0
11680-3845	HIGH	True	True		70.0
11680-97	LOW	True	True		155.0
11680-97	MID	True	True		260.0
11680-97	HIGH	True	True		360.0
11680-450	LOW	True	True		250.0
11680-450	MID	True	True		325.0
11680-450	HIGH	True	True		360.0
11170-83	LOW	True	False	True	205.0
11170-83	MID	True	False	True	220.0
11170-83	HIGH	True	False	True	360.0
11680-2	LOW	True	True	True	97.5
11680-2	MID	True	True	True	200.0
11680-2	HIGH	True	True		222.5
11680-550	LOW	True	True		155.0
11680-550	MID	True	True		155.0
11680-550	HIGH	True	True	True	310.0
11680-18	LOW	True	True		160.0
11680-18	MID	True	True		255.0
11680-18	HIGH	True	True	True	270.0
11680-3574	LOW	False	False		125.0
11680-3574	MID	True	True		145.0
11680-3574	HIGH	True	True		360.0
11680-547	LOW	False	False		175.0
11680-547	MID	False	False		190.0
11680-547	HIGH	False	False		195.0
11680-568	LOW	True	True	True	335.0
11680-568	MID	True	True	True	335.0
11680-568	HIGH	True	True	True	335.0
11680-455	LOW	True	True	True	145.0
11680-455	MID	True	True	True	145.0
11680-455	HIGH	True	True	True	170.0
11170-66	LOW	True	True	True	40.0
11170-66	MID	True	True	True	45.0
11170-66	HIGH	True	True	True	100.0
11170-2766	LOW	True	True	True	125.0
11170-2766	MID	True	True	True	125.0
11170-2766	HIGH	True	True	True	135.0
11170-67	LOW	True	True	True	15.0
11170-67	MID	True	True	True	27.5
11170-67	HIGH	True	True	True	205.0
11170-2907	LOW	True	True	True	100.0
11170-2907	MID	True	True	True	100.0
11170-2907	HIGH	True	True	True	105.0
11170-4178	LOW	True	True	True	87.5
11170-4178	MID	True	True	True	97.5
11170-4178	HIGH	True	True	True	160.0
11170-293	LOW	True	True	False	37.5
11170-293	MID	True	True	False	107.5
11170-293	HIGH	True	True	False	192.5
11170-2457	LOW	True	True	True	55.0
11170-2457	MID	True	True	True	87.5
11170-2457	HIGH	True	True	True	107.5
11170-2765	LOW	True	True		110.0
11170-2765	MID	True	True		175.0
11170-2765	HIGH	True	True	True	350.0
11680-20	LOW	True	True	True	95.0
11680-20	MID	True	True	True	115.0
11680-20	HIGH	True	True	True	360.0
11650-144	LOW	True	True	True	80.0
11650-144	MID	True	True	True	105.0
11650-144	HIGH	True	True	True	125.0
11290-210	LOW	False	False	True	10.0
11290-210	MID	False	False	True	32.5
11290-210	HIGH	False	False	True	105.0
11110-2246	LOW	False	True	True	275.0
11110-2246	MID	False	True	True	275.0
11110-2246	HIGH	False	True	True	292.5
11110-71	LOW	False	True	True	195.0
11110-71	MID	False	True	True	270.0
11110-71	HIGH	False	True	True	360.0
11110-2073	LOW	False	True	True	330.0
11110-2073	MID	False	True	True	330.0
11110-2073	HIGH	False	True	True	340.0
11110-73	LOW	False	True	True	350.0
11110-73	MID	False	True	True	360.0
11110-73	HIGH	False	True	True	360.0
11110-2261	LOW	False	True	True	185.0
11110-2261	MID	False	True	True	185.0
11110-2261	HIGH	False	True	True	185.0
11110-146	LOW	False	True	True	345.0
11110-146	MID	False	True	True	350.0
11110-146	HIGH	False	True	True	355.0
11110-68	LOW	False	True	True	360.0
11110-68	MID	False	True	True	360.0
11110-68	HIGH	False	True	True	360.0
11110-2292	LOW	False	True	True	360.0
11110-2292	MID	False	True	True	360.0
11110-2292	HIGH	False	True	True	360.0
11110-80	LOW	False	True	True	360.0
11110-80	MID	False	True	True	360.0
11110-80	HIGH	False	True	True	360.0
11230-3381	LOW	False	False	True	75.0
11230-3381	MID	False	False	True	122.5
11230-3381	HIGH	False	False	True	235.0
11680-426	LOW	True	True	True	45.0
11680-426	MID	True	True	True	67.5
11680-426	HIGH	True	True	True	347.5
11680-425	LOW	True	True	True	57.5
11680-425	MID	True	True	True	70.0
11680-425	HIGH	True	True	True	360.0
11680-423	LOW	True	True		55.0
11680-423	MID	True	True		75.0
11680-423	HIGH	True	True		325.0
11650-3525	LOW	True	True	True	75.0
11650-3525	MID	True	True	True	140.0
11650-3525	HIGH	True	True	True	150.0
11200-92	LOW	False	True		112.5
11200-92	MID	False	True	True	140.0
11200-92	HIGH	False	True	True	300.0
11170-202	LOW	True	False	False	75.0
11170-202	MID	True	False	False	95.0
11170-202	HIGH	True	False	False	95.0
11170-2539	LOW	False	True	True	85.0
11170-2539	MID	False	True	True	115.0
11170-2539	HIGH	False	True	True	170.0
11170-2307	LOW	False	True	True	155.0
11170-2307	MID	False	True	True	155.0
11170-2307	HIGH	False	True	True	155.0
11170-76	LOW	False	True	True	190.0
11170-76	MID	False	True	True	205.0
11170-76	HIGH	False	True	True	360.0
11140-1142	LOW	False	True	True	170.0
11140-1142	MID	False	True	True	190.0
11140-1142	HIGH	False	True	True	190.0
11200-20	LOW	False	True	True	117.5
11200-20	MID	False	True	True	130.0
11200-20	HIGH	False	True	True	245.0
11230-2823	LOW	False	True	True	55.0
11230-2823	MID	False	True	True	115.0
11230-2823	HIGH	False	True	True	170.0
11170-3200	LOW	False	False	False	5.0
11170-3200	MID	False	False	False	15.0
11170-3200	HIGH	False	False	False	15.0
11170-2735	LOW	True	True	True	30.0
11170-2735	MID	True	True	False	30.0
11170-2735	HIGH	True	True	False	30.0
11170-62	LOW	True	True	False	5.0
11170-62	MID	True	True	False	15.0
11170-62	HIGH	True	True	False	40.0
11170-56	LOW	True	True	True	125.0
11170-56	MID	True	True	True	125.0
11170-56	HIGH	True	True	True	125.0
11170-37	LOW	True	True	False	10.0
11170-37	MID	True	True	False	10.0
11170-37	HIGH	True	True	False	10.0
11170-54	LOW	False	False	False	7.5
11170-54	MID	True	False	False	32.5
11170-54	HIGH	True	True	True	145.0
11170-63	LOW	True	True	True	180.0
11170-63	MID	True	True	True	185.0
11170-63	HIGH	True	True	True	190.0
11170-59	LOW	True	True	False	5.0
11170-59	MID	True	True	False	10.0
11170-59	HIGH	True	True	False	25.0
11170-2671	LOW	True	True	False	15.0
11170-2671	MID	True	True	False	15.0
11170-2671	HIGH	True	True	False	30.0
11200-8	LOW	False	True		140.0
11200-8	MID	False	True		180.0
11200-8	HIGH	False	True		240.0
11140-51	LOW	False	True		50.0
11140-51	MID	False	True	True	92.5
11140-51	HIGH	False	True	True	132.5
11140-1026	LOW	False	False		57.5
11140-1026	MID	False	False	True	87.5
11140-1026	HIGH	False	True	True	147.5
11200-94	LOW	False	True	True	200.0
11200-94	MID	False	True	True	200.0
11200-94	HIGH	False	True	True	215.0
11200-17	LOW	False	True	True	320.0
11200-17	MID	False	True	True	345.0
11200-17	HIGH	False	True	True	360.0
11170-132	LOW	True	True	True	85.0
11170-132	MID	True	True	True	155.0
11170-132	HIGH	True	True	True	190.0
11170-163	LOW	True	True		130.0
11170-163	MID	True	True		130.0
11170-163	HIGH	True	True		165.0
11680-385	LOW	True	True	True	170.0
11680-385	MID	True	True	True	170.0
11680-385	HIGH	True	True	True	360.0
11170-2683	LOW	True	True	False	20.0
11170-2683	MID	True	True	False	35.0
11170-2683	HIGH	True	True	False	65.0
11170-40	LOW	True	True	True	80.0
11170-40	MID	True	True	True	97.5
11170-40	HIGH	True	True	True	252.5
11170-58	LOW	True	True	False	20.0
11170-58	MID	True	True	False	20.0
11170-58	HIGH	True	True	False	60.0
11170-48	LOW	True	True	True	185.0
11170-48	MID	True	True	True	185.0
11170-48	HIGH	True	True	True	225.0
11170-64	LOW	True	True	True	160.0
11170-64	MID	True	True	True	160.0
11170-64	HIGH	True	True	True	160.0
11305-6	LOW	False	True	True	20.0
11305-6	MID	False	True	True	35.0
11305-6	HIGH	False	True	True	160.0
11305-3720	LOW	False	False	True	62.5
11305-3720	MID	False	False	True	95.0
11305-3720	HIGH	False	True	True	175.0
11305-46	LOW	False	False	True	32.5
11305-46	MID	False	True	True	42.5
11305-46	HIGH	False	True	True	180.0
11170-2839	LOW	True	True	True	80.0
11170-2839	MID	True	True	True	120.0
11170-2839	HIGH	True	True	True	252.5
11680-47	LOW	True	True		180.0
11680-47	MID	True	True		190.0
11680-47	HIGH	True	True		190.0
11290-3809	LOW	False	True		155.0
11290-3809	MID	False	True		200.0
11290-3809	HIGH	False	True		200.0
11230-2128	LOW	False	False	True	115.0
11230-2128	MID	False	False	True	130.0
11230-2128	HIGH	False	False	True	130.0
11290-57	LOW	False	True	True	35.0
11290-57	MID	False	True	True	50.0
11290-57	HIGH	False	True	True	272.5
11290-6031	LOW	False	False		80.0
11290-6031	MID	False	False	True	80.0
11290-6031	HIGH	False	False	True	80.0
11290-22	LOW	False	False	True	30.0
11290-22	MID	False	False	True	100.0
11290-22	HIGH	False	True	True	200.0
11290-3476	LOW	False	False	True	77.5
11290-3476	MID	False	False	True	140.0
11290-3476	HIGH	False	True	True	345.0
11290-3490	LOW	False	True	False	40.0
11290-3490	MID	False	True	False	40.0
11290-3490	HIGH	False	True	False	45.0
11290-20	LOW	False	True	True	50.0
11290-20	MID	False	True	True	82.5
11290-20	HIGH	False	True	True	277.5
11290-3639	LOW	False	False		0.0
11290-3639	MID	False	False		10.0
11290-3639	HIGH	False	False	True	120.0
11230-2180	LOW	False	True	True	72.5
11230-2180	MID	False	True	True	112.5
11230-2180	HIGH	False	True	True	202.5
11230-4369	LOW	False	True	True	90.0
11230-4369	MID	False	True	True	132.5
11230-4369	HIGH	False	True	True	207.5
11290-5256	LOW	False	False		80.0
11290-5256	MID	False	False	True	135.0
11290-5256	HIGH	False	True	True	175.0
11290-3564	LOW	False	True		155.0
11290-3564	MID	False	True	True	170.0
11290-3564	HIGH	False	True	True	185.0
11290-17	LOW	False	True	True	85.0
11290-17	MID	False	True	True	145.0
11290-17	HIGH	False	True	True	305.0
11290-3565	LOW	False	True	True	155.0
11290-3565	MID	False	True	True	185.0
11290-3565	HIGH	False	True	True	320.0
11290-3718	LOW	False	True	True	70.0
11290-3718	MID	False	True	True	185.0
11290-3718	HIGH	False	True	True	290.0
11290-3510	LOW	False	True	True	80.0
11290-3510	MID	False	True	True	90.0
11290-3510	HIGH	False	True	True	165.0
11230-2578	LOW	False	True		50.0
11230-2578	MID	False	True	True	100.0
11230-2578	HIGH	False	True	True	135.0
11290-3512	LOW	False	False	True	32.5
11290-3512	MID	False	False	True	67.5
11290-3512	HIGH	False	True	True	192.5
11200-24	LOW	True	True		30.0
11200-24	MID	True	True	True	45.0
